,type,model,window,size,count,acc,loss,val_acc,val_loss
27,WORD,glove,5.0,300.0,100.0,0.24723232758796548,0.25319661348948663,0.1274173523764976,0.39302658483895125
28,WORD,glove,5.0,1000.0,10.0,0.2723288136456509,0.2679017651056979,0.258859064029365,0.2743915975109351
29,WORD,glove,5.0,1000.0,50.0,0.27484334056737225,0.26040353845654746,0.2188612006878124,0.3204318322508883
30,WORD,glove,5.0,1000.0,100.0,0.26563900032657795,0.27609394914547386,0.14271262180626032,0.40752197815344177
31,WORD,glove,7.0,50.0,10.0,0.22906195779451333,0.05773108063849171,0.2171294024960134,0.49660192323681085
32,WORD,glove,7.0,50.0,20.0,0.23669738374062702,0.23227106994917648,0.22678951186388407,0.2767989945519403
33,WORD,glove,7.0,50.0,50.0,0.2590269437952892,0.09426394897820507,0.18033512419857112,0.5315777603412294
34,WORD,glove,7.0,50.0,100.0,0.3428750705070971,0.16766524047966772,0.10169610396544997,0.6131313514793023
35,WORD,glove,7.0,100.0,10.0,0.19111948795097022,0.02253954598189013,0.26119975123955175,0.45871202162779456
36,WORD,glove,7.0,100.0,20.0,0.27357146191574033,0.27147328318003994,0.2556550141626735,0.3186636945441286
37,WORD,glove,7.0,100.0,50.0,0.21750626041963086,0.05891201591209714,0.2285087835009791,0.4958937951809226
38,WORD,glove,7.0,100.0,100.0,0.29091968466565593,0.13323770996866713,0.15326890905253837,0.5728754001319991
39,WORD,glove,7.0,300.0,10.0,0.20693771211699152,0.04578668642641643,0.2285846592373793,0.4791181788496476
40,WORD,glove,7.0,300.0,20.0,0.2478194378719146,0.24265851385197068,0.2284101692267597,0.29152968124640644
41,WORD,glove,7.0,300.0,50.0,0.249947346554119,0.07572729475264096,0.19601417105134045,0.5233217168271538
42,WORD,glove,7.0,300.0,100.0,0.3226538195853027,0.15202676479937854,0.12507768781581788,0.5826942599238287
43,WORD,glove,7.0,500.0,10.0,0.38509011903995183,0.3845589933303903,0.37217259640573236,0.4309552804337585
44,WORD,glove,7.0,500.0,50.0,0.39158939811276816,0.38754635420735617,0.3458117511041576,0.4485178271860797
45,WORD,glove,7.0,500.0,100.0,0.28927013420906045,0.27795566446844977,0.27505626983938947,0.314836757526918
46,WORD,glove,7.0,1000.0,10.0,0.1855754251427669,0.00996484696384952,0.25294040222096004,0.4561460361340175
47,WORD,glove,7.0,1000.0,20.0,0.27188347281955383,0.26362289854744664,0.2656116230693942,0.3164504886926788
48,WORD,glove,7.0,1000.0,50.0,0.22282042363098445,0.055823223495213584,0.21329338800348488,0.49245144273013913
49,WORD,glove,7.0,1000.0,100.0,0.3100029649290624,0.1308407344553956,0.14179365667429222,0.5773203081682265
50,WORD,glove,10.0,50.0,10.0,0.22439101652310195,0.07879827585644472,0.1172260208231877,0.40623457051485157
51,WORD,glove,10.0,50.0,20.0,0.2400393169592362,0.2137805248553865,0.1429882706816677,0.3803527358729067
52,WORD,glove,10.0,50.0,50.0,0.25895409890384863,0.10768543797232494,0.08854506538805075,0.4304975216415987
53,WORD,glove,10.0,50.0,100.0,0.33963886785559066,0.1842379152064595,0.012156639606763116,0.5011390326472813
