,type,model,window,size,count,acc,loss,val_acc,val_loss
61,SYLLABLE,fastText,10.0,300.0,100.0,0.5551848323407866,0.5565664976606688,0.5537751626347929,0.4777926171443676
62,SYLLABLE,fastText,10.0,500.0,10.0,0.6637761242178846,0.6695837892699511,0.6756442313855946,0.6009157150337316
63,SYLLABLE,fastText,10.0,500.0,20.0,0.6640380515521433,0.6678883593135179,0.6717303040177653,0.5987067739380997
64,SYLLABLE,fastText,10.0,500.0,50.0,0.6003073807158771,0.5954367593231321,0.6026361516439391,0.5318540887688714
65,SYLLABLE,fastText,10.0,500.0,100.0,0.5471825366779846,0.5478170330474453,0.5584067917545595,0.4829111316367938
66,SYLLABLE,fastText,10.0,1000.0,10.0,0.6834075591480662,0.6948359783633713,0.6990675586151701,0.741037746345956
67,SYLLABLE,fastText,10.0,1000.0,50.0,0.6981186589176488,0.7285426402545196,0.6266653096684095,0.8417859680011694
68,SYLLABLE,fastText,10.0,1000.0,100.0,0.5739341128474366,0.5604011010809137,0.5851463414195444,0.6213075863641783
69,SYLLABLE,fastText,7.0,1000.0,10.0,0.8552333333206177,0.4429490701262156,0.6891299999809265,0.6814949338912963
70,SYLLABLE,fastText,7.0,1000.0,100.0,0.8296633333142599,0.4944362033017477,0.5685799999809266,0.7879228969192504
71,SYLLABLE,fastText,5.0,100.0,20.0,0.8137566666730245,0.4954882178719838,0.6606200000190735,0.7305728108787537
72,SYLLABLE,fastText,10.0,1000.0,20.0,0.8824933333460491,0.44807250725428266,0.702389999961853,0.7360137827491761
73,SYLLABLE,fastText,2.0,1000.0,20.0,0.869453333346049,0.4596285311698913,0.6716300000190735,0.7376428096580505
74,SYLLABLE,fastText,5.0,1000.0,20.0,0.8821733333206176,0.4531964070447286,0.698580000038147,0.8100691105651856
75,SYLLABLE,fastText,7.0,1000.0,20.0,0.8838466666475931,0.4521521076615652,0.6941399999809265,0.6924802678108215
76,SYLLABLE,fastText,5.0,300.0,20.0,0.8295166666475932,0.4684174086761474,0.6641399999809265,0.7365109453964234
77,SYLLABLE,fastText,5.0,50.0,20.0,0.7922999999872844,0.5282340966415405,0.57592,0.8020137302780151
78,SYLLABLE,fastText,5.0,500.0,20.0,0.8503866666666666,0.4590155414295197,0.6669300000190734,0.7520221054458618
79,SYLLABLE,fastText,7.0,1000.0,50.0,0.8811766666730245,0.4700344819355011,0.614379999961853,0.8326728699111938
